Tournament,Stage,Match Type,Match Name,Map
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,w0wClan vs Cyber Skull Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,w0wClan vs Cyber Skull Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Just W vs Anatolia Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Just W vs Anatolia Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,FIREPOWER vs Old Cihangir,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,FIREPOWER vs Old Cihangir,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Unity Esports vs FOXN TEAM,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Unity Esports vs FOXN TEAM,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,OLD NVIDIA VERSION ABUSERS vs MASSIVESTROKE E-SPORTS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,OLD NVIDIA VERSION ABUSERS vs MASSIVESTROKE E-SPORTS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,OLD NVIDIA VERSION ABUSERS vs MASSIVESTROKE E-SPORTS,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Kocaeli Esports vs Legends Never Day,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Kocaeli Esports vs Legends Never Day,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Oxygen Esports vs Team BELEAGUERS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 64,Oxygen Esports vs Team BELEAGUERS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,MORE Esports vs NEMRUTZ,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,MORE Esports vs NEMRUTZ,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,MORE Esports vs NEMRUTZ,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,M4L vs RARE Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,M4L vs RARE Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Sangal Esports vs Fenerbahçe Esports,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Sangal Esports vs Fenerbahçe Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Sangal Esports vs Fenerbahçe Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,İstanbul Wildcats vs MonTage E-Sports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,İstanbul Wildcats vs MonTage E-Sports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Beşiktaş Esports vs COUSINS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Beşiktaş Esports vs COUSINS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Beşiktaş Esports vs COUSINS,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,No Org No Pracc vs OtherSide,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,No Org No Pracc vs OtherSide,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,FUT Esports vs MNA ESPORTS,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,FUT Esports vs MNA ESPORTS,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,RekS E-SPOR vs Arbalest,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,RekS E-SPOR vs Arbalest,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,SHN Esports vs Searchıng4Org,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,SHN Esports vs Searchıng4Org,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,ŞAKLABANLAR vs BBL Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,ŞAKLABANLAR vs BBL Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Zero Zone vs Godzilla e-Sports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Zero Zone vs Godzilla e-Sports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Zero Zone vs Godzilla e-Sports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,First Time vs Kafalar eSports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,First Time vs Kafalar eSports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,hunterr vs Cyber Skull Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,hunterr vs Cyber Skull Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Anatolia Esports vs FIREPOWER,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Anatolia Esports vs FIREPOWER,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Unity Esports vs OLD NVIDIA VERSION ABUSERS,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Unity Esports vs OLD NVIDIA VERSION ABUSERS,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Legends Never Day vs Oxygen Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 32,Legends Never Day vs Oxygen Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,MORE Esports vs RARE Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,MORE Esports vs RARE Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,MORE Esports vs RARE Esports,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Fenerbahçe Esports vs İstanbul Wildcats,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Fenerbahçe Esports vs İstanbul Wildcats,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Beşiktaş Esports vs OtherSide,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Beşiktaş Esports vs OtherSide,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,FUT Esports vs Arbalest,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,FUT Esports vs Arbalest,Split
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Searchıng4Org vs BBL Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Searchıng4Org vs BBL Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Godzilla e-Sports vs Kafalar eSports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Godzilla e-Sports vs Kafalar eSports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Godzilla e-Sports vs Kafalar eSports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Cyber Skull Esports vs Anatolia Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Cyber Skull Esports vs Anatolia Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Unity Esports vs Oxygen Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Open Qualifier,Round of 16,Unity Esports vs Oxygen Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),MORE Esports vs Fenerbahçe Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),MORE Esports vs Fenerbahçe Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),OtherSide vs FUT Esports,Split
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),OtherSide vs FUT Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),BBL Esports vs Kafalar eSports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),BBL Esports vs Kafalar eSports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),BBL Esports vs Kafalar eSports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Oxygen Esports vs Anatolia Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Qualifier Play-In,Quarterfinals (Seeding),Oxygen Esports vs Anatolia Esports,Split
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,FUT Esports vs Anatolia Esports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,FUT Esports vs Anatolia Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,OtherSide vs Kafalar eSports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,OtherSide vs Kafalar eSports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,BBL Esports vs Fenerbahçe Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,BBL Esports vs Fenerbahçe Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,Oxygen Esports vs MORE Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Quarterfinals,Oxygen Esports vs MORE Esports,Bind
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Semifinals,FUT Esports vs Kafalar eSports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Semifinals,FUT Esports vs Kafalar eSports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Semifinals,FUT Esports vs Kafalar eSports,Haven
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Semifinals,BBL Esports vs Oxygen Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Semifinals,BBL Esports vs Oxygen Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Grand Finals,FUT Esports vs Oxygen Esports,Ascent
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Grand Finals,FUT Esports vs Oxygen Esports,Icebox
Champions Tour Turkey Stage 2: Challengers 1,Main Event,Grand Finals,FUT Esports vs Oxygen Esports,Split
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,Execration vs Fractal,"Haven													


						
													48:40"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,Walküre vs ex-SV Empire,"Haven													


						
													33:18"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,GBP Esports vs Anonymous Ilonggos,"Haven													


						
													47:52"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,NRX Esports vs Hashira,"Haven													


						
													28:14"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,Oasis Gaming vs NXP.Aether,"Haven													


						
													27:46"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,ShadowFox Black vs DR Esports,"Haven													


						
													30:21"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 16,SE ATLAS vs ShadowFox Red,"Haven													


						
													37:10"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 8,Fractal vs ex-SV Empire,"Ascent													


						
													40:17"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 8,GBP Esports vs Hashira,"Ascent													


						
													33:13"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 1,Round of 8,DR Esports vs SE ATLAS,"Ascent													


						
													56:47"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Bestial vs Elite Valiant,"Haven													


						
													33:24"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Oasis Gaming vs Infinite Esports,"Haven													


						
													30:36"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Poizon vs Galaxy Racer,"Haven													


						
													33:06"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Sunsparks vs WHR Esports,"Haven													


						
													36:23"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,The First Order vs Fractal,"Haven													


						
													30:27"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Xtreme Elite Esports vs Walküre,"Haven													


						
													47:57"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,Syko vs GBP Esports,"Haven													


						
													40:16"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 16,6045Pirates vs BAUSTROYER,"Haven													


						
													32:52"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 8,Bestial vs Oasis Gaming,"Icebox													


						
													44:03"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 8,Galaxy Racer vs Sunsparks,"Icebox													


						
													52:11"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 8,The First Order vs Walküre,"Icebox													


						
													50:23"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 8,Syko vs 6045Pirates,"Icebox													


						
													43:55"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 4,Oasis Gaming vs Galaxy Racer,"Split													


						
													59:09"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,Round of 4,Walküre vs 6045Pirates,"Split													


						
													47:42"
Champions Tour Philippines Stage 2: Challengers 1,Qualifier 2,3rd Seed Qualifier,Oasis Gaming vs 6045Pirates,"Ascent													


						
													30:22"
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Bren Esports vs SE ATLAS,Icebox
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Bren Esports vs SE ATLAS,Ascent
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Bren Esports vs SE ATLAS,Bind
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,ex-SV Empire vs Walküre,Split
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,ex-SV Empire vs Walküre,Bind
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,ex-SV Empire vs Walküre,Ascent
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,KADILIMAN vs 6045Pirates,Ascent
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,KADILIMAN vs 6045Pirates,Icebox
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Hashira vs Galaxy Racer,Bind
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Hashira vs Galaxy Racer,Haven
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Quarterfinals,Hashira vs Galaxy Racer,Split
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Semifinals,Bren Esports vs ex-SV Empire,Haven
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Semifinals,Bren Esports vs ex-SV Empire,Bind
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Semifinals,6045Pirates vs Hashira,Ascent
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Semifinals,6045Pirates vs Hashira,Icebox
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Grand Final,Bren Esports vs Hashira,Haven
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Grand Final,Bren Esports vs Hashira,Ascent
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Grand Final,Bren Esports vs Hashira,Bind
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Grand Final,Bren Esports vs Hashira,Icebox
Champions Tour Philippines Stage 2: Challengers 1,Main Event,Grand Final,Bren Esports vs Hashira,Split
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs BOMPTON-,Icebox
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Team Vikings vs BOMPTON-,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,B4 Esports vs Wakeup Games,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,B4 Esports vs Wakeup Games,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Sharks Esports vs mato30eperco,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Sharks Esports vs mato30eperco,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,DELIRAWOW vs 4 lixo + Nikinho,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,DELIRAWOW vs 4 lixo + Nikinho,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,FURIA vs OSKARARANDOM,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,FURIA vs OSKARARANDOM,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Galaxy Carrots vs Black Dragons,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Galaxy Carrots vs Black Dragons,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Galaxy Carrots vs Black Dragons,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Vorax vs SEMORGAINDA,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Vorax vs SEMORGAINDA,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Urubuzada e-Sports vs RDW Esports,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Urubuzada e-Sports vs RDW Esports,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Gamelanders Blue vs DAVR,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Gamelanders Blue vs DAVR,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,INGAMING Esports vs sopa de riçoneronte,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,INGAMING Esports vs sopa de riçoneronte,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,INGAMING Esports vs sopa de riçoneronte,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,SLICK vs Storm Tiger,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,SLICK vs Storm Tiger,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Liberty vs Keyd Stars,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,Liberty vs Keyd Stars,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,tftteam vs INDIO ANA JONES,Ascent
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,tftteam vs INDIO ANA JONES,Bind
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,FREEAGENTS vs Athletico Zombies,Haven
Champions Tour Brazil Stage 2: Challengers 1,Open Qualifier,Round of 32,FREEAGENTS vs Athletico Zombies,Ascent
